id,key,value,type 
14302156,highway,track,regular
14302156,tracktype,grade2,regular
14302156,cfcc,A41,tiger
14302156,tlid,201992538,tiger
14302156,county,"Clark, NV",tiger
14302156,source,tiger_import_dch_v0.6_20070813,tiger
14302156,name_base,Bootleg Canyon,tiger
14302156,name_type,Rd,tiger
14302156,separated,no,tiger
14302184,name,South General Garfield Drive,regular
14302184,highway,residential,regular
14302184,cfcc,A41,tiger
14302184,county,"Clark, NV",tiger
14302184,reviewed,no,tiger
14302184,name_base,General Garfield,tiger
14302184,name_type,Dr,tiger
14302184,name_direction_prefix,S,tiger
14302205,name,Laurie Drive,regular
14302205,oneway,no,regular
14302205,highway,residential,regular
14302205,cfcc,A41,tiger
14302205,county,"Clark, NV",tiger
14302205,reviewed,no,tiger
14302205,name_base,Laurie,tiger
14302205,name_type,Dr,tiger
14302231,name,Lovell Canyon Road,regular
14302231,highway,residential,regular
14302231,cfcc,A41,tiger
14302231,county,"Clark, NV",tiger
14302231,reviewed,no,tiger
14302231,name_base,Lovell Canyon,tiger
14302231,name_type,Rd,tiger
14302276,name,Royalton Drive,regular
14302276,highway,residential,regular
14302276,cfcc,A41,tiger
14302276,county,"Clark, NV",tiger
14302276,reviewed,no,tiger
14302276,name_base,Royalton,tiger
14302276,name_type,Dr,tiger
14302299,name,Grand Via Drive,regular
14302299,highway,residential,regular
14302299,cfcc,A41,tiger
14302299,tlid,201945144:201945147:201945154:201945155,tiger
14302299,county,"Clark, NV",tiger
14302299,source,tiger_import_dch_v0.6_20070813,tiger
14302299,reviewed,no,tiger
14302299,name_base,Grand Via,tiger
14302299,name_type,Dr,tiger
14302299,separated,no,tiger
14302331,name,Sunbird Drive,regular
14302331,highway,residential,regular
14302331,cfcc,A41,tiger
14302331,county,"Clark, NV",tiger
14302331,reviewed,no,tiger
14302331,name_base,Sunbird,tiger
14302331,name_type,Dr,tiger
14302356,name,Stone Canyon Court,regular
14302356,highway,residential,regular
14302356,cfcc,A41,tiger
14302356,county,"Clark, NV",tiger
14302356,reviewed,no,tiger
14302356,name_base,Stone Canyon,tiger
14302356,name_type,Ct,tiger
14302377,name,Lone Oak Street,regular
14302377,highway,residential,regular
14302377,cfcc,A41,tiger
14302377,county,"Clark, NV",tiger
14302377,reviewed,no,tiger
14302377,name_base,Lone Oak,tiger
14302377,name_type,St,tiger
14302405,name,Laguna Shores Lane,regular
14302405,highway,residential,regular
14302405,cfcc,A41,tiger
14302405,county,"Clark, NV",tiger
14302405,reviewed,no,tiger
14302405,name_base,Laguna Shores,tiger
14302405,name_type,Ln,tiger
14302428,name,Valley Regal Way,regular
14302428,highway,residential,regular
14302428,cfcc,A41,tiger
14302428,county,"Clark, NV",tiger
14302428,reviewed,no,tiger
14302428,name_base,Valley Regal,tiger
14302428,name_type,Way,tiger
14302454,name,Nice Court,regular
14302454,highway,residential,regular
14302454,cfcc,A41,tiger
14302454,county,"Clark, NV",tiger
14302454,reviewed,no,tiger
14302454,name_base,Nice,tiger
14302454,name_type,Ct,tiger
14302481,name,Foothill Drive,regular
14302481,highway,unclassified,regular
14302481,surface,asphalt,regular
14302505,name,Old Spanish Trail Road,regular
14302505,highway,track,regular
14302505,cfcc,A41,tiger
14302505,tlid,201849942:201896768,tiger
14302505,county,"Clark, NV",tiger
14302505,source,tiger_import_dch_v0.6_20070813,tiger
14302505,reviewed,no,tiger
14302505,name_base,Old Spanish Trail,tiger
14302505,name_type,Rd,tiger
14302505,separated,no,tiger
14302544,name,Potosi Street,regular
14302544,highway,residential,regular
14302544,cfcc,A41,tiger
14302544,county,"Clark, NV",tiger
14302544,reviewed,no,tiger
14302544,name_base,Potosi,tiger
14302544,name_type,St,tiger
14302569,name,Beverly Glen Avenue,regular
14302569,highway,residential,regular
14302569,cfcc,A41,tiger
14302569,county,"Clark, NV",tiger
14302569,reviewed,no,tiger
14302569,name_base,Beverly Glen,tiger
14302569,name_type,Ave,tiger
14302593,name,Pompano Circle,regular
14302593,highway,residential,regular
14302593,cfcc,A41,tiger
14302593,county,"Clark, NV",tiger
14302593,reviewed,no,tiger
14302593,name_base,Pompano,tiger
14302593,name_type,Cir,tiger
14302619,name,Sunken Reef Circle,regular
14302619,highway,residential,regular
14302619,cfcc,A41,tiger
14302619,county,"Clark, NV",tiger
14302619,reviewed,no,tiger
14302619,name_base,Sunken Reef,tiger
14302619,name_type,Cir,tiger
14302645,name,Mallard Nest Street,regular
14302645,highway,residential,regular
14302645,cfcc,A41,tiger
14302645,county,"Clark, NV",tiger
14302645,reviewed,no,tiger
14302645,name_base,Mallard Nest,tiger
14302645,name_type,St,tiger
14302672,name,Lacy Lane,regular
14302672,highway,residential,regular
14302672,cfcc,A41,tiger
14302672,county,"Clark, NV",tiger
14302672,reviewed,no,tiger
14302672,name_base,Lacy,tiger
14302672,name_type,Ln,tiger
14302700,name,Redfield Avenue,regular
14302700,name_1,Redfield,regular
14302700,highway,residential,regular
14302700,cfcc,A41,tiger
14302700,county,"Clark, NV",tiger
14302700,reviewed,no,tiger
14302700,name_base,Redfield,tiger
14302700,name_type,Ave,tiger
14302700,name_base_1,Redfield,tiger
14302725,name,Breeze Street,regular
14302725,highway,residential,regular
14302725,cfcc,A41,tiger
14302725,county,"Clark, NV",tiger
14302725,reviewed,no,tiger
14302725,name_base,Breeze,tiger
14302725,name_type,St,tiger
14302748,name,Rio del Sol,regular
14302748,highway,residential,regular
14302748,cfcc,A41,tiger
14302748,county,"Clark, NV",tiger
14302748,reviewed,no,tiger
14302748,name_base,Rio del Sol,tiger
14302784,name,West Frias Avenue,regular
14302784,highway,residential,regular
14302784,cfcc,A41,tiger
14302784,county,"Clark, NV",tiger
14302784,reviewed,no,tiger
14302784,name_base,Frias,tiger
14302784,name_type,Ave,tiger
14302784,name_direction_prefix,W,tiger
14302811,name,Sea Palms Avenue,regular
14302811,highway,residential,regular
14302811,cfcc,A41,tiger
14302811,county,"Clark, NV",tiger
14302811,reviewed,no,tiger
14302811,name_base,Sea Palms,tiger
14302811,name_type,Ave,tiger
14302838,name,Fall Meadows Avenue,regular
14302838,highway,residential,regular
14302838,cfcc,A41,tiger
14302838,county,"Clark, NV",tiger
14302838,reviewed,no,tiger
14302838,name_base,Fall Meadows,tiger
14302838,name_type,Ave,tiger
14302878,name,Turtlerock Street,regular
14302878,highway,residential,regular
14302878,cfcc,A41,tiger
14302878,county,"Clark, NV",tiger
14302878,reviewed,no,tiger
14302878,name_base,Turtlerock,tiger
14302878,name_type,St,tiger
14302901,name,Tarragona Place,regular
14302901,name_1,Tarragona,regular
14302901,highway,residential,regular
14302901,cfcc,A41,tiger
14302901,tlid,201890789,tiger
14302901,county,"Clark, NV",tiger
14302901,source,tiger_import_dch_v0.6_20070813,tiger
14302901,reviewed,no,tiger
14302901,name_base,Tarragona,tiger
14302901,name_type,Pl,tiger
14302901,separated,no,tiger
14302901,name_base_1,Tarragona,tiger
14302963,name,Dorrell Lane,regular
14302963,highway,residential,regular
14302963,cfcc,A41,tiger
14302963,county,"Clark, NV",tiger
14302963,reviewed,no,tiger
14302963,name_base,Dorrell,tiger
14302963,name_type,Ln,tiger
14302985,name,South 14th Street,regular
14302985,highway,residential,regular
14302985,cfcc,A41,tiger
14302985,county,"Clark, NV",tiger
14302985,reviewed,no,tiger
14302985,name_base,14th,tiger
14302985,name_type,St,tiger
14302985,name_direction_prefix,S,tiger
14303013,name,Reiger Court,regular
14303013,highway,residential,regular
14303013,cfcc,A41,tiger
14303013,tlid,201861636,tiger
14303013,county,"Clark, NV",tiger
14303013,source,tiger_import_dch_v0.6_20070813,tiger
14303013,reviewed,no,tiger
14303013,name_base,Reiger,tiger
14303013,name_type,Ct,tiger
14303013,separated,no,tiger
14303042,name,Trophy Drive,regular
14303042,highway,residential,regular
14303042,cfcc,A41,tiger
14303042,county,"Clark, NV",tiger
14303042,reviewed,no,tiger
14303042,name_base,Trophy,tiger
14303042,name_type,Dr,tiger
14303063,name,Quail Breast Lane,regular
14303063,highway,residential,regular
14303063,cfcc,A41,tiger
14303063,county,"Clark, NV",tiger
14303063,reviewed,no,tiger
14303063,name_base,Quail Breast,tiger
14303063,name_type,Ln,tiger
14303087,name,Calavo Street,regular
14303087,highway,residential,regular
14303087,cfcc,A41,tiger
14303087,county,"Clark, NV",tiger
14303087,reviewed,no,tiger
14303087,name_base,Calavo,tiger
14303087,name_type,St,tiger
14303115,name,Chablis Drive,regular
14303115,highway,residential,regular
14303115,cfcc,A41,tiger
14303115,county,"Clark, NV",tiger
14303115,reviewed,no,tiger
14303115,name_base,Chablis,tiger
14303115,name_type,Dr,tiger
14303143,name,Desert Willow Lane,regular
14303143,access,private,regular
14303143,source,Yahoo image; TIGER,regular
14303143,highway,service,regular
14303169,name,Fuselier Drive,regular
14303169,highway,residential,regular
14303169,cfcc,A41,tiger
14303169,county,"Clark, NV",tiger
14303169,reviewed,no,tiger
14303169,name_base,Fuselier,tiger
14303169,name_type,Dr,tiger
14303207,name,Satin Saddle Place,regular
14303207,highway,residential,regular
14303207,cfcc,A41,tiger
14303207,county,"Clark, NV",tiger
14303207,reviewed,no,tiger
14303207,name_base,Satin Saddle,tiger
14303207,name_type,Pl,tiger
14303235,name,Mustang Street,regular
14303235,highway,residential,regular
14303235,cfcc,A41,tiger
14303235,county,"Clark, NV",tiger
14303235,reviewed,no,tiger
14303235,name_base,Mustang,tiger
14303235,name_type,St,tiger
14303260,name,Mesa Verde Court,regular
14303260,highway,residential,regular
14303260,cfcc,A41,tiger
14303260,county,"Clark, NV",tiger
14303260,reviewed,no,tiger
14303260,name_base,Mesa Verde,tiger
14303260,name_type,Ct,tiger
14303289,name,Baysinger Drive,regular
14303289,highway,residential,regular
14303289,cfcc,A41,tiger
14303289,county,"Clark, NV",tiger
14303289,reviewed,no,tiger
14303289,name_base,Baysinger,tiger
14303289,name_type,Dr,tiger
14303315,name,Carter Court,regular
14303315,highway,residential,regular
14303315,cfcc,A41,tiger
14303315,county,"Clark, NV",tiger
14303315,reviewed,no,tiger
14303315,name_base,Carter,tiger
14303315,name_type,Ct,tiger
14303343,name,Meikle Lane,regular
14303343,highway,residential,regular
14303343,cfcc,A41,tiger
14303343,county,"Clark, NV",tiger
14303343,reviewed,no,tiger
14303343,name_base,Meikle,tiger
14303343,name_type,Ln,tiger
14303377,name,Bonita Desert,regular
14303377,highway,residential,regular
14303377,cfcc,A41,tiger
14303377,county,"Clark, NV",tiger
14303377,reviewed,no,tiger
14303377,name_base,Bonita Desert,tiger
14303399,name,El Robel Circle,regular
14303399,highway,residential,regular
14303399,cfcc,A41,tiger
14303399,county,"Clark, NV",tiger
14303399,reviewed,no,tiger
14303399,name_base,El Robel,tiger
14303399,name_type,Cir,tiger
14303425,name,Maddington Drive,regular
14303425,name_1,Maddington Street,regular
14303425,highway,residential,regular
14303425,cfcc,A41,tiger
14303425,county,"Clark, NV",tiger
14303425,reviewed,no,tiger
14303425,name_base,Maddington,tiger
14303425,name_type,Dr,tiger
14303425,name_base_1,Maddington,tiger
14303425,name_type_1,St,tiger
14303449,name,Sidonia Avenue,regular
14303449,highway,residential,regular
14303449,cfcc,A41,tiger
14303449,county,"Clark, NV",tiger
14303449,reviewed,no,tiger
14303449,name_base,Sidonia,tiger
14303449,name_type,Ave,tiger
14303484,name,Kenneth Street,regular
14303484,highway,residential,regular
14303484,cfcc,A41,tiger
14303484,county,"Clark, NV",tiger
14303484,reviewed,no,tiger
14303484,name_base,Kenneth,tiger
14303484,name_type,St,tiger
14303513,name,Rassler Avenue,regular
14303513,highway,residential,regular
14303513,cfcc,A41,tiger
14303513,county,"Clark, NV",tiger
14303513,reviewed,no,tiger
14303513,name_base,Rassler,tiger
14303513,name_type,Ave,tiger
14303546,name,Miss Peach Avenue,regular
14303546,name_1,Miss Peach,regular
14303546,highway,residential,regular
14303546,cfcc,A41,tiger
14303546,county,"Clark, NV",tiger
14303546,reviewed,no,tiger
14303546,name_base,Miss Peach,tiger
14303546,name_type,Ave,tiger
14303546,name_base_1,Miss Peach,tiger
14303586,name,Rolling Acres Circle,regular
14303586,highway,residential,regular
14303586,cfcc,A41,tiger
14303586,county,"Clark, NV",tiger
14303586,reviewed,no,tiger
14303586,name_base,Rolling Acres,tiger
14303586,name_type,Cir,tiger
14303616,name,Providence Lane,regular
14303616,highway,residential,regular
14303616,cfcc,A41,tiger
14303616,county,"Clark, NV",tiger
14303616,reviewed,no,tiger
14303616,name_base,Providence,tiger
14303616,name_type,Ln,tiger
14303650,name,Glocker Court,regular
14303650,highway,residential,regular
14303650,cfcc,A41,tiger
14303650,county,"Clark, NV",tiger
14303650,reviewed,no,tiger
14303650,name_base,Glocker,tiger
14303650,name_type,Ct,tiger
14303675,name,Augusta Drive,regular
14303675,access,private,regular
14303675,highway,residential,regular
14303675,cfcc,A41,tiger
14303703,name,Coldwater Drive,regular
14303703,highway,residential,regular
14303703,cfcc,A41,tiger
14303703,county,"Clark, NV",tiger
14303703,reviewed,no,tiger
14303703,name_base,Coldwater,tiger
14303703,name_type,Dr,tiger
14303729,name,Blue Ridge Parkway,regular
14303729,highway,residential,regular
14303729,cfcc,A41,tiger
14303729,county,"Clark, NV",tiger
14303729,reviewed,no,tiger
14303729,name_base,Blue Ridge,tiger
14303729,name_type,Pky,tiger
14303758,name,Joshua Tree Court,regular
14303758,highway,residential,regular
14303758,cfcc,A41,tiger
14303758,county,"Clark, NV",tiger
14303758,reviewed,no,tiger
14303758,name_base,Joshua Tree,tiger
14303758,name_type,Ct,tiger
14303782,name,Hope,regular
14303782,highway,residential,regular
14303782,cfcc,A41,tiger
14303782,county,"Clark, NV",tiger
14303782,reviewed,no,tiger
14303782,name_base,Hope,tiger
14303809,name,Baring Cross Street,regular
14303809,highway,residential,regular
14303809,cfcc,A41,tiger
14303809,county,"Clark, NV",tiger
14303809,name_base,Baring Cross,tiger
14303809,name_type,St,tiger
14303834,name,Dans Glen Place,regular
14303834,highway,residential,regular
14303834,cfcc,A41,tiger
14303834,county,"Clark, NV",tiger
14303834,reviewed,no,tiger
14303834,name_base,Dans Glen,tiger
14303834,name_type,Pl,tiger
14303861,name,Kinley Drive,regular
14303861,highway,residential,regular
14303861,cfcc,A41,tiger
14303861,county,"Clark, NV",tiger
14303861,reviewed,no,tiger
14303861,name_base,Kinley,tiger
14303861,name_type,Dr,tiger
14303884,name,Jorge Way,regular
14303884,highway,residential,regular
14303884,cfcc,A41,tiger
14303884,county,"Clark, NV",tiger
14303884,reviewed,no,tiger
14303884,name_base,Jorge,tiger
14303884,name_type,Way,tiger
14303909,name,Shadow Vista Avenue,regular
14303909,highway,residential,regular
14303909,cfcc,A41,tiger
14303909,county,"Clark, NV",tiger
14303909,reviewed,no,tiger
14303909,name_base,Shadow Vista,tiger
14303909,name_type,Ave,tiger
14303931,name,Marco Street,regular
14303931,highway,residential,regular
14303931,cfcc,A41,tiger
14303931,county,"Clark, NV",tiger
14303931,reviewed,no,tiger
14303931,name_base,Marco,tiger
14303931,name_type,St,tiger
14303960,name,Cerchio Centrale,regular
14303960,highway,residential,regular
14303960,cfcc,A41,tiger
14303960,county,"Clark, NV",tiger
14303960,reviewed,no,tiger
14303960,name_base,Cerchio Centrale,tiger
14303987,name,North Revere Street,regular
14303987,highway,residential,regular
14303987,cfcc,A41,tiger
14303987,county,"Clark, NV",tiger
14303987,name_base,Revere,tiger
14303987,name_type,St,tiger
14304008,name,Glitter Glen Court,regular
14304008,highway,residential,regular
14304008,cfcc,A41,tiger
14304008,county,"Clark, NV",tiger
14304008,reviewed,no,tiger
14304008,name_base,Glitter Glen,tiger
14304008,name_type,Ct,tiger
14304033,name,Witt Street,regular
14304033,oneway,yes,regular
14304033,highway,residential,regular
14304033,cfcc,A74,tiger
14304033,county,"Clark, NV",tiger
14304033,name_base,Witt,tiger
14304033,name_type,St,tiger
14304058,name,Squaw Creek Court,regular
14304058,highway,residential,regular
14304058,cfcc,A41,tiger
14304058,county,"Clark, NV",tiger
14304058,reviewed,no,tiger
14304058,name_base,Squaw Creek,tiger
14304058,name_type,Ct,tiger
14304081,name,Zapote Lane,regular
14304081,highway,residential,regular
14304081,cfcc,A41,tiger
14304081,tlid,201989364,tiger
14304081,county,"Clark, NV",tiger
14304081,source,tiger_import_dch_v0.6_20070813,tiger
14304081,reviewed,no,tiger
14304081,name_base,Zapote,tiger
14304081,name_type,Ln,tiger
14304081,separated,no,tiger
14304111,name,Stephanie Street,regular
14304111,highway,residential,regular
14304111,cfcc,A41,tiger
14304111,county,"Clark, NV",tiger
14304111,reviewed,no,tiger
14304111,name_base,Stephanie,tiger
14304111,name_type,St,tiger
14304111,name_base_1,Stephanie,tiger
14304111,name_type_1,St,tiger
14304111,name_direction_prefix_1,N,tiger
14304135,name,Calmness Court,regular
14304135,access,private,regular
14304135,highway,service,regular
14304135,cfcc,A74,tiger
14304135,county,"Clark, NV",tiger
14304135,reviewed,no,tiger
14304135,name_base,Calmness,tiger
14304135,name_type,Ct,tiger
14304163,name,Whispering Canyon Court,regular
14304163,highway,residential,regular
14304163,cfcc,A41,tiger
14304163,county,"Clark, NV",tiger
14304163,reviewed,no,tiger
14304163,name_base,Whispering Canyon,tiger
14304163,name_type,Ct,tiger
14304189,name,Crooked Shell Avenue,regular
14304189,highway,residential,regular
14304189,cfcc,A41,tiger
14304189,county,"Clark, NV",tiger
14304189,reviewed,no,tiger
14304189,name_base,Crooked Shell,tiger
14304189,name_type,Ave,tiger
14304215,name,Atrium,regular
14304215,highway,residential,regular
14304215,cfcc,A41,tiger
14304215,county,"Clark, NV",tiger
14304215,reviewed,no,tiger
14304215,name_base,Atrium,tiger
14304242,name,Conville Place,regular
14304242,highway,residential,regular
14304242,cfcc,A41,tiger
14304242,county,"Clark, NV",tiger
14304242,reviewed,no,tiger
14304242,name_base,Conville,tiger
14304242,name_type,Pl,tiger
14304273,name,North Thunderhead Lane,regular
14304273,highway,residential,regular
14304273,cfcc,A41,tiger
14304273,county,"Clark, NV",tiger
14304273,reviewed,no,tiger
14304273,name_base,Thunderhead,tiger
14304273,name_type,Ln,tiger
14304273,name_direction_prefix,N,tiger
14304298,name,Sunshine Street,regular
14304298,highway,residential,regular
14304298,cfcc,A41,tiger
14304298,county,"Clark, NV",tiger
14304298,reviewed,no,tiger
14304298,name_base,Sunshine,tiger
14304298,name_type,St,tiger
14304322,name,South Bronco Street,regular
14304322,highway,residential,regular
14304322,cfcc,A41,tiger
14304322,county,"Clark, NV",tiger
14304322,reviewed,no,tiger
14304322,name_base,Bronco,tiger
14304322,name_type,St,tiger
14304322,name_direction_prefix,S,tiger
14304349,name,Shadow Dancer Street,regular
14304349,name_1,Shadow Dancer Road,regular
14304349,highway,residential,regular
14304349,cfcc,A41,tiger
14304349,county,"Clark, NV",tiger
14304349,reviewed,no,tiger
14304349,name_base,Shadow Dancer,tiger
14304349,name_type,St,tiger
14304349,name_base_1,Shadow Dancer,tiger
14304349,name_type_1,Rd,tiger
14304377,name,Club Crest Way,regular
14304377,highway,residential,regular
14304377,cfcc,A41,tiger
14304377,county,"Clark, NV",tiger
14304377,reviewed,no,tiger
14304377,name_base,Club Crest,tiger
14304377,name_type,Way,tiger
14304398,name,North 23rd Street,regular
14304398,highway,residential,regular
14304398,cfcc,A41,tiger
14304398,county,"Clark, NV",tiger
14304398,reviewed,no,tiger
14304398,name_base,23rd,tiger
14304398,name_type,St,tiger
14304398,name_direction_prefix,N,tiger
14304422,name,North Mallard Street,regular
14304422,highway,residential,regular
14304422,cfcc,A41,tiger
14304422,county,"Clark, NV",tiger
14304422,reviewed,no,tiger
14304422,name_base,Mallard,tiger
14304422,name_type,St,tiger
14304422,name_direction_prefix,N,tiger
14304446,name,Saint Katherine Circle,regular
14304446,highway,residential,regular
14304446,surface,asphalt,regular
14304474,name,East Hammer Lane,regular
14304474,highway,residential,regular
14304474,cfcc,A41,tiger
14304474,tlid,201919916,tiger
14304474,county,"Clark, NV",tiger
14304474,source,tiger_import_dch_v0.6_20070813,tiger
14304474,reviewed,no,tiger
14304474,name_base,Hammer,tiger
14304474,name_type,Ln,tiger
14304474,separated,no,tiger
14304474,name_direction_prefix,E,tiger
14304500,name,West Pine Cone Place,regular
14304500,name_1,Pine Cone Place,regular
14304500,highway,residential,regular
14304500,cfcc,A41,tiger
14304500,county,"Clark, NV",tiger
14304500,reviewed,no,tiger
14304500,name_base,Pine Cone,tiger
14304500,name_type,Pl,tiger
14304500,name_base_1,Pine Cone,tiger
14304500,name_type_1,Pl,tiger
14304500,name_direction_prefix,W,tiger
14304529,name,Log Cabin Way,regular
14304529,highway,track,regular
14304529,cfcc,A41,tiger
14304529,tlid,201942648,tiger
14304529,county,"Clark, NV",tiger
14304529,source,tiger_import_dch_v0.6_20070813,tiger
14304529,reviewed,no,tiger
14304529,name_base,Log Cabin,tiger
14304529,name_type,Way,tiger
14304529,separated,no,tiger
14304529,upload_uuid,bulk_upload.pl-fa98df75-5974-4c49-9081-f3ca4b3c7383,tiger
14304555,name,Hope Mills Drive,regular
14304555,highway,residential,regular
14304555,cfcc,A41,tiger
14304555,county,"Clark, NV",tiger
14304555,reviewed,no,tiger
14304555,name_base,Hope Mills,tiger
14304555,name_type,Dr,tiger
14304587,name,Moonlight Mesa Drive,regular
14304587,oneway,no,regular
14304587,highway,residential,regular
14304587,surface,paved,regular
14304587,maxspeed,25 mph,regular
14304587,sidewalk,both,regular
14304587,cfcc,A41,tiger
14304587,county,"Clark, NV",tiger
14304587,reviewed,no,tiger
14304587,name_base,Moonlight Mesa,tiger
14304587,name_type,Dr,tiger
14304618,name,Falcon Pointe Lane,regular
14304618,name_1,Falcon Pointe,regular
14304618,highway,residential,regular
14304618,cfcc,A41,tiger
14304618,county,"Clark, NV",tiger
14304618,reviewed,no,tiger
14304618,name_base,Falcon Pointe,tiger
14304618,name_type,Ln,tiger
14304618,name_base_1,Falcon Pointe,tiger
14304647,name,Sorrel Street,regular
14304647,highway,residential,regular
14304647,cfcc,A41,tiger
14304647,county,"Clark, NV",tiger
14304647,reviewed,no,tiger
14304647,name_base,Sorrel,tiger
14304647,name_type,St,tiger
14304674,name,Fernbrook Road,regular
14304674,highway,residential,regular
14304674,cfcc,A41,tiger
14304674,county,"Clark, NV",tiger
14304674,reviewed,no,tiger
14304674,name_base,Fernbrook,tiger
14304674,name_type,Rd,tiger
14304704,name,Pebble Crest Court,regular
14304704,highway,residential,regular
14304704,cfcc,A41,tiger
14304704,county,"Clark, NV",tiger
14304704,reviewed,no,tiger
14304704,name_base,Pebble Crest,tiger
14304704,name_type,Ct,tiger
14304727,name,Cindysue Street,regular
14304727,highway,residential,regular
14304727,cfcc,A41,tiger
14304727,county,"Clark, NV",tiger
14304727,reviewed,no,tiger
14304727,name_base,Cindysue,tiger
14304727,name_type,St,tiger
14304761,name,Manzanita Street,regular
14304761,highway,residential,regular
14304761,cfcc,A41,tiger
14304761,county,"Clark, NV",tiger
14304761,reviewed,no,tiger
14304761,name_base,Manzanita,tiger
14304761,name_type,St,tiger
14304788,name,Badlands Avenue,regular
14304788,highway,residential,regular
14304788,cfcc,A41,tiger
14304788,county,"Clark, NV",tiger
14304788,reviewed,no,tiger
14304788,name_base,Badlands,tiger
14304788,name_type,Ave,tiger
14304818,name,Players Canyon Court,regular
14304818,highway,residential,regular
14304818,cfcc,A41,tiger
14304818,county,"Clark, NV",tiger
14304818,reviewed,no,tiger
14304818,name_base,Players Canyon,tiger
14304818,name_type,Ct,tiger
14304840,name,Magnolia Avenue,regular
14304840,highway,residential,regular
14304840,cfcc,A41,tiger
14304840,county,"Clark, NV",tiger
14304840,reviewed,no,tiger
14304840,name_base,Magnolia,tiger
14304840,name_type,Ave,tiger
14304867,name,Blake Street,regular
14304867,highway,residential,regular
14304867,cfcc,A41,tiger
14304867,county,"Clark, NV",tiger
14304867,reviewed,no,tiger
14304867,name_base,Blake,tiger
14304867,name_type,St,tiger
14304896,name,Bonta Court,regular
14304896,name_1,Bonta,regular
14304896,highway,residential,regular
14304896,cfcc,A41,tiger
14304896,county,"Clark, NV",tiger
14304896,reviewed,no,tiger
14304896,name_base,Bonta,tiger
14304896,name_type,Ct,tiger
14304896,name_base_1,Bonta,tiger
14304921,name,Tamareno Circle,regular
14304921,highway,residential,regular
14304921,cfcc,A41,tiger
14304921,county,"Clark, NV",tiger
14304921,reviewed,no,tiger
14304921,name_base,Tamareno,tiger
14304921,name_type,Cir,tiger
14304953,name,Quail Spring Road,regular
14304953,highway,track,regular
14304953,cfcc,A41,tiger
14304953,tlid,201845300:201845301:201845303:201845305:201845307:201845309:201845311:201845312:201845314:201845316:201845318:201845320:201845322:201845324:201845326:201845328:201845330:201845296:201845218:201845220:201845221:201845223:201845333:201896487:201896488:20184,tiger
14304953,county,"Clark, NV",tiger
14304953,source,tiger_import_dch_v0.6_20070813,tiger
14304953,reviewed,no,tiger
14304953,name_base,Quail Spring,tiger
14304953,name_type,Rd,tiger
14304953,separated,no,tiger
14304979,name,East Willoughby Avenue,regular
14304979,highway,residential,regular
14304979,cfcc,A41,tiger
14304979,county,"Clark, NV",tiger
14304979,reviewed,no,tiger
14304979,name_base,Willoughby,tiger
14304979,name_type,Ave,tiger
14304979,name_direction_prefix,E,tiger
14305026,name,Candido Garcia Avenue,regular
14305026,highway,residential,regular
14305026,cfcc,A41,tiger
14305026,county,"Clark, NV",tiger
14305026,reviewed,no,tiger
14305026,name_base,Candido Garcia,tiger
14305026,name_type,Ave,tiger
14305058,name,Moonrise Way,regular
14305058,highway,residential,regular
14305058,cfcc,A41,tiger
14305058,county,"Clark, NV",tiger
14305058,reviewed,no,tiger
14305058,name_base,Moonrise,tiger
14305058,name_type,Way,tiger
14305082,name,Wellesley Drive,regular
14305082,highway,residential,regular
14305082,cfcc,A41,tiger
14305082,county,"Clark, NV",tiger
14305082,reviewed,no,tiger
14305082,name_base,Wellesley,tiger
14305082,name_type,Dr,tiger
14305111,name,Lisa Lane,regular
14305111,source,Yahoo image; TIGER,regular
14305111,highway,residential,regular
14305137,name,Puffin Court,regular
14305137,name_1,Puffin,regular
14305137,highway,residential,regular
14305137,cfcc,A41,tiger
14305137,county,"Clark, NV",tiger
14305137,reviewed,no,tiger
14305137,name_base,Puffin,tiger
14305137,name_type,Ct,tiger
14305137,name_base_1,Puffin,tiger
14305168,name,Princess Katy Avenue,regular
14305168,highway,residential,regular
14305168,cfcc,A41,tiger
14305168,county,"Clark, NV",tiger
14305168,reviewed,no,tiger
14305168,name_base,Princess Katy,tiger
14305168,name_type,Ave,tiger
14305200,name,Amber Flower Court,regular
14305200,highway,residential,regular
14305200,cfcc,A41,tiger
14305200,county,"Clark, NV",tiger
14305200,reviewed,no,tiger
14305200,name_base,Amber Flower,tiger
14305200,name_type,Ct,tiger
14305232,name,Dalgreen Place,regular
14305232,highway,residential,regular
14305232,cfcc,A41,tiger
14305232,county,"Clark, NV",tiger
14305232,reviewed,no,tiger
14305232,name_base,Dalgreen,tiger
14305232,name_type,Pl,tiger
14305262,name,Enchanted Valley Court,regular
14305262,highway,residential,regular
14305262,cfcc,A41,tiger
14305262,county,"Clark, NV",tiger
14305262,reviewed,no,tiger
14305262,name_base,Enchanted Valley,tiger
14305262,name_type,Ct,tiger
14305290,name,Black Forest Drive,regular
14305290,highway,residential,regular
14305290,cfcc,A41,tiger
14305290,county,"Clark, NV",tiger
14305290,reviewed,no,tiger
14305290,name_base,Black Forest,tiger
14305290,name_type,Dr,tiger
14305315,name,Quail Drive,regular
14305315,highway,residential,regular
14305315,cfcc,A41,tiger
14305315,tlid,201831483:202000212,tiger
14305315,county,"Clark, NV",tiger
14305315,source,tiger_import_dch_v0.6_20070813,tiger
14305315,reviewed,no,tiger
14305315,name_base,Quail,tiger
14305315,name_type,Dr,tiger
